index	return	risk	AAPL	SPY	TSLA	ZM	DT	BUD
34	0.026877931502711356	0.05823991533963751	0.17237348953672937	0.520208981460672	0.29963716008896624	-2.7447262666218004e-20	-3.7716012475967035e-20	0.007780368913632352
35	0.027222809312772673	0.05955640631190624	0.17438262557766385	0.5130091659631824	0.30870324684589867	-2.6884662425197057e-20	-3.693547589735708e-20	0.0039049616132550875
36	0.027567687122833966	0.06088078081083461	0.1763917616185984	0.5058093504656933	0.31776933360283044	-2.6322159107201452e-20	-3.615451842112367e-20	2.9554312877891427e-05
37	0.027912564932895276	0.06221340915259463	0.17745863030937561	0.49440018179658807	0.32814118789403623	-1.56996992993399e-20	-2.5630848695038906e-20	-9.872091769058119e-21
38	0.028257442742956586	0.06355465381480459	0.17851825793707313	0.4829586654165707	0.33852307664635617	-1.5134540264195663e-20	-2.471389219029247e-20	-9.517580880706597e-21
39	0.028602320553017896	0.06490398067878403	0.1795778855647704	0.4715171490365533	0.34890496539867627	-1.4575898609639242e-20	-2.37979153854751e-20	-9.16472117249858e-21
40	0.02894719836307921	0.06626089599216936	0.18063751319246749	0.4600756326565363	0.35928685415099626	-1.4013632276183143e-20	-2.2880343614668374e-20	-8.810848158769838e-21
41	0.02929207617314051	0.06762494296277813	0.1816971408201648	0.4486341162765191	0.369668742903316	-1.3449290750210597e-20	-2.195673757795628e-20	-8.457485849542061e-21
42	0.029636953983201823	0.06899569861269406	0.18275676844786207	0.43719259989650183	0.3800506316556361	-1.2888777690419704e-20	-2.1043753654208578e-20	-8.10505567680568e-21
43	0.029981831793263122	0.07037277091808468	0.18381639607555952	0.42575108351648455	0.39043252040795584	-1.2323773663657677e-20	-2.0123194156835622e-20	-7.75073227422751e-21
44	0.030326709603324436	0.07175579620926481	0.18487602370325673	0.41430956713646744	0.40081440916027583	-1.1761670524889225e-20	-1.9202874289459544e-20	-7.396367123946945e-21
45	0.030671587413385746	0.07314443680733798	0.18593565133095424	0.40286805075645005	0.4111962979125957	-1.1196113628893752e-20	-1.8273466141802566e-20	-7.039051417252253e-21
46	0.031016465223447053	0.07453837887558715	0.18699527895865176	0.3914265343764326	0.42157818666491564	-1.063694443784344e-20	-1.7361619032895928e-20	-6.688541758261462e-21
47	0.03136134303350837	0.0759373304655839	0.18805490658634894	0.37998501799641526	0.43196007541723574	-1.0075313272798133e-20	-1.6444995690635214e-20	-6.33261416914255e-21
48	0.031706220843569666	0.07734101973971387	0.18911453421404603	0.36854350161639854	0.4423419641695554	-9.508241515965097e-21	-1.5521130157709267e-20	-5.977262637484429e-21
49	0.03205109865363098	0.0787491933534505	0.19017416184174357	0.35710198523638104	0.45272385292187545	-8.946141661600535e-21	-1.4608837074480457e-20	-5.626394580865247e-21
50	0.032395976463692286	0.08016161498223606	0.1912337894694408	0.3456604688563639	0.4631057416741953	-8.385943378573091e-21	-1.36832164274953e-20	-5.2732807050786124e-21
51	0.032740854273753596	0.08157806397924736	0.19229341709713813	0.3342189524763467	0.47348763042651526	-7.820912879608156e-21	-1.275853064214619e-20	-4.913805374365204e-21
52	0.03308573208381489	0.08299833415162557	0.19335304472483547	0.32277743609632953	0.48386951917883503	-7.261379021802535e-21	-1.1853999985729659e-20	-4.566704303621617e-21
53	0.0334306098938762	0.08442223264394524	0.1944126723525326	0.31133591971631247	0.4942514079311549	-6.696606224060094e-21	-1.0943072502639899e-20	-4.216671403981734e-21
54	0.03377548770393751	0.08584957891878527	0.19547229998023022	0.299894403336295	0.5046332966834748	-6.1353858573913276e-21	-1.0014395157260098e-20	-3.860621811987937e-21
55	0.03412036551399882	0.08728020382525391	0.19653192760792743	0.28845288695627774	0.5150151854357948	-5.56993412479442e-21	-9.090875465959336e-21	-3.503449856682724e-21
56	0.03446524332406013	0.0887139487472167	0.197591555235625	0.2770113705762602	0.5253970741881148	-5.006479058528898e-21	-8.17550311677567e-21	-3.1497954970330786e-21
57	0.03481012113412144	0.09015066482378552	0.19865118286332192	0.26556985419624335	0.5357789629404347	-4.443027827289097e-21	-7.257610145085897e-21	-2.795320216616356e-21
58	0.03515499894418276	0.09159021223535871	0.19971081049101927	0.25412833781622596	0.5461608516927549	-3.886739535476934e-21	-6.345577581035566e-21	-2.4427844675158077e-21
59	0.03549987675424407	0.09303245954916155	0.20077043811871656	0.2426868214362088	0.5565427404450748	-3.323101547098545e-21	-5.426905796488561e-21	-2.08964598237507e-21
60	0.035844754564305366	0.09447728311882969	0.2018300657464144	0.23124530505619112	0.5669246291973945	-2.7577455728971114e-21	-4.5093060173726104e-21	-1.7377052820315897e-21
61	0.036189632374366676	0.09592456653311199	0.20288969337411153	0.21980378867617417	0.5773065179497143	-2.1907061508978826e-21	-3.575905119757601e-21	-1.3789803915210742e-21
62	0.03653451018442799	0.09737420010924949	0.20394932100180854	0.208362272296157	0.5876884067020345	-1.630345489209324e-21	-2.656665515542282e-21	-1.0229413127308721e-21
63	0.036879387994489296	0.09882608042701936	0.20500894862950608	0.1969207559161394	0.5980702954543545	-1.0657551547531346e-21	-1.741197677471614e-21	-6.70585406126514e-22
64	0.03722426580455059	0.10028010989982021	0.20606857625720368	0.1854792395361223	0.608452184206674	-5.076551257781517e-22	-8.23234011314249e-22	-3.1991217747548558e-22
65	0.03756914361461191	0.10173619637952441	0.2071282038849007	0.17403772315610502	0.6188340729589942	5.430951868684619e-23	8.962400199154149e-23	3.437995418647395e-23
66	0.03791402142467322	0.10319425279213515	0.2081878315125983	0.16259620677608752	0.6292159617113141	6.214344656523565e-22	1.0148898543067872e-21	3.8707951476297875e-22
67	0.03825889923473452	0.10465419680157036	0.2092474591402951	0.151154690396071	0.6395978504636338	1.185733683715708e-21	1.93896144797717e-21	7.457782153138859e-22
68	0.038603777044795826	0.10611595049914671	0.21030708676799273	0.13971317401605357	0.6499797392159538	1.7479233604453442e-21	2.8478174221087473e-21	1.0982463411079158e-21
69	0.03894865485485714	0.10757944011656545	0.21136671439569021	0.128271657636036	0.6603616279682738	2.31023251203108e-21	3.755392909177827e-21	1.4495219729050314e-21
70	0.039293532664918446	0.10904459576040819	0.21242634202338734	0.1168301412560189	0.6707435167205937	2.8691645858668837e-21	4.6839411036661685e-21	1.8023151303018338e-21
71	0.03963841047497975	0.11051135116633386	0.2134859696510842	0.10538862487600238	0.6811254054729134	3.436496561575075e-21	5.603542076336936e-21	2.1577882039482488e-21
72	0.039983288285041066	0.11197964347133592	0.21454559727878214	0.09394710849598432	0.6915072942252335	3.995361847811971e-21	6.521630304046081e-21	2.5109038794070235e-21
73	0.04032816609510237	0.11344941300256708	0.21560522490647893	0.08250559211596765	0.7018891829775534	4.556072141419786e-21	7.440043483983107e-21	2.8634224967074412e-21
74	0.040673043905163686	0.11492060308137694	0.21666485253417614	0.07106407573595032	0.7122710717298735	5.121050023608862e-21	8.348494550686377e-21	3.2157786298250424e-21
75	0.04101792171522498	0.11639315984132621	0.21772448016187412	0.059622559355932706	0.7226529604821931	5.685940988561059e-21	9.279860964029047e-21	3.571400729886757e-21
76	0.041362799525286306	0.11786703205905573	0.21878410778957147	0.048181042975915245	0.7330348492345133	6.24464510316721e-21	1.0186183495638675e-20	3.9219820441781096e-21
77	0.0417076773353476	0.11934217099698333	0.21984373541726895	0.03673952659589789	0.7434167379868332	6.815607667036595e-21	1.1114080637861689e-20	4.278037887051794e-21
78	0.04205255514540891	0.12081853025689707	0.22090336304496627	0.025298010215880545	0.7537986267391531	7.377664978961459e-21	1.2040334502749746e-20	4.633260325770458e-21
79	0.042397432955470216	0.12229606564358922	0.22196299067266348	0.01385649383586382	0.7641805154914727	7.9447233167374e-21	1.296125542395711e-20	4.99030042947114e-21
80	0.042742310765531526	0.12377473503775407	0.22302261830036013	0.0024149774558471578	0.7745624042437927	8.501895197838273e-21	1.3882760619665463e-20	5.344939934530488e-21
81	0.043087188575592836	0.1252557360739611	0.2143460787250331	-2.7392865392741676e-25	0.7856539212749669	1.946135142849175e-24	7.077000095747419e-25	-7.747666017280003e-25
82	0.043432066385654146	0.126741606993842	0.20306470638942134	-1.0388572973940294e-23	0.7969352936105787	-1.0623303721999626e-23	-2.601759010637929e-23	-1.622375546556685e-23
83	0.04377694419571545	0.12823226505324709	0.19178333405380982	-4.406734231285194e-24	0.8082166659461902	-9.659181235576035e-24	-2.1540625439809836e-23	-1.2066729141894602e-23
84	0.044121822005776766	0.1297275452297775	0.180501961718198	-1.457240600335226e-24	0.819498038281802	9.472862904910906e-25	-5.599193468149235e-25	-2.2429450617999336e-24
85	0.04446669981583807	0.13122728952224355	0.16922058938258644	5.706439999197372e-24	0.8307794106174136	4.622500761305231e-24	1.0542875960186747e-23	5.648483280196349e-24
86	0.04481157762589937	0.13273134660930144	0.15793921704697478	-1.577507466957758e-25	0.8420607829530252	-6.461790077034932e-24	-2.71837820227846e-25	-1.9843212073504928e-24
87	0.04515645543596068	0.13423957152581842	0.14665784471136337	-6.452858708025517e-24	0.8533421552886367	-4.874191725459536e-24	-1.2999925102134305e-23	-8.323804776918284e-24
88	0.045501333246022	0.13575182535607083	0.13537647237575143	-4.557132824629558e-24	0.8646235276242485	-1.8750875617303065e-24	-1.2712219497138997e-23	-4.162254199887643e-24
89	0.0458462110560833	0.13726797494291232	0.12409510004013986	-7.928223971552007e-24	0.8759048999598601	-1.3537424248376789e-24	-4.747304341619562e-24	-5.27318432852973e-24
90	0.04619108886614462	0.1387878926120859	0.11281372770452806	-8.771826704088379e-24	0.887186272295472	-6.659119213911193e-24	-2.8189565395496777e-23	-1.4409188641828146e-23
91	0.04653596667620592	0.14031145591088695	0.10153235536891662	-2.4342014578239128e-24	0.8984676446310834	-2.9915457795845537e-24	-2.699658307663762e-25	-2.485961900229711e-25
92	0.046880844486267226	0.14183854736042203	0.090250983033305	-8.32044961455476e-24	0.909749016966695	-2.970378043417979e-24	-1.498660720257007e-23	-1.1088100576166976e-23
93	0.04722572229632854	0.14336905422074053	0.07896961069769325	-5.5680985262769094e-24	0.9210303893023069	-5.247135095514927e-24	-8.233755868508618e-24	-9.111723916407631e-24
94	0.04757060010638985	0.14490286826815263	0.06768823836208157	-6.764050722566063e-24	0.9323117616379185	-1.4861596056696727e-23	-3.541429180599432e-23	-1.2064524308549763e-23
95	0.04791547791645116	0.14643988558408044	0.05640686602646998	3.250783582511297e-24	0.9435931339735301	8.467443831044026e-24	1.2721593739757655e-23	1.6691192011208595e-24
96	0.04826035572651245	0.14798000635481998	0.045125493690858685	-2.7156582397773203e-24	0.9548745063091414	2.3224295578224623e-24	-5.81155210056979e-25	-6.487851620642087e-24
97	0.04860523353657377	0.14952313468162576	0.03384412135524684	-7.046719270125603e-24	0.9661558786447532	-4.402094187503722e-24	-1.3283510937481844e-23	-9.881066145065801e-24
98	0.04895011134663507	0.15106917840055806	0.02256274901963522	-6.584736951827091e-24	0.9774372509803648	-1.2302839847599889e-23	-1.1869243058531612e-23	-7.198331930514234e-24
99	0.04929498915669638	0.15261804891156452	0.01128137668402363	-8.504073092704475e-24	0.9887186233159764	-8.136115121299288e-24	-1.577079527693009e-23	-1.3006916314017796e-23
100	0.04963986705261144	0.15416966117333544	1.117566028705649e-09	2.909169357680584e-09	0.9999999968215088	1.4888078478500322e-09	-1.4683006696097296e-09	9.104504750299202e-10
